,epoch,iteration,train_loss,test_loss,train_acc,test_acc
0,0.0,0.0,9943.771484375,9713.8515625,0.0546875,0.0625
1,0.0,50.0,199.3035430908203,198.2710723876953,0.4375,0.4609375
2,0.0,100.0,243.26165771484375,145.4293670654297,0.546875,0.6171875
3,0.0,150.0,118.35641479492188,193.92996215820312,0.6171875,0.7109375
4,0.0,200.0,95.03775787353516,121.30799102783203,0.703125,0.6328125
5,0.0,250.0,206.12814331054688,106.6257553100586,0.6484375,0.6796875
6,0.0,300.0,144.11898803710938,109.52302551269531,0.6484375,0.6953125
7,0.0,350.0,90.45768737792969,166.816650390625,0.7265625,0.7734375
8,0.0,400.0,167.89556884765625,163.16497802734375,0.703125,0.75
9,0.0,450.0,150.97352600097656,101.14555358886719,0.71875,0.7265625
10,0.0,467.0,155.28871154785156,232.08547973632812,0.6640625,0.703125
