,epoch,iteration,train_loss,test_loss,train_acc,test_acc
0,0.0,0.0,69.63174438476562,71.44245147705078,0.046875,0.0703125
1,0.0,50.0,40.67131423950195,40.89665985107422,0.5703125,0.53125
2,0.0,100.0,31.19049835205078,33.11009216308594,0.8515625,0.7734375
3,0.0,150.0,30.74984359741211,28.86528968811035,0.8671875,0.859375
4,0.0,200.0,24.11808967590332,26.31313133239746,0.890625,0.8671875
5,0.0,250.0,23.71928596496582,23.969627380371094,0.8515625,0.828125
6,0.0,300.0,21.25970458984375,21.21192169189453,0.859375,0.84375
7,0.0,350.0,18.981523513793945,22.193458557128906,0.8984375,0.84375
8,0.0,400.0,21.41911506652832,17.754100799560547,0.8359375,0.90625
9,0.0,450.0,18.167436599731445,20.373167037963867,0.90625,0.8984375
10,0.0,467.0,19.864774703979492,16.413314819335938,0.8671875,0.875
