,epoch,iteration,train_loss,test_loss,train_acc,test_acc
0,0.0,0.0,57.399166107177734,57.83955764770508,0.0703125,0.046875
1,0.0,50.0,57.435359954833984,57.496856689453125,0.109375,0.0703125
2,0.0,100.0,56.8865966796875,56.72516632080078,0.125,0.140625
3,0.0,150.0,56.438419342041016,56.2205696105957,0.109375,0.0859375
4,0.0,200.0,55.85789489746094,55.51411437988281,0.09375,0.0703125
5,0.0,250.0,54.358036041259766,54.550697326660156,0.1328125,0.0859375
6,0.0,300.0,53.64615249633789,54.04963684082031,0.078125,0.09375
7,0.0,350.0,52.63213348388672,52.408973693847656,0.125,0.140625
8,0.0,400.0,52.086143493652344,51.12285232543945,0.0703125,0.203125
9,0.0,450.0,49.72079849243164,50.929012298583984,0.2265625,0.1171875
10,0.0,467.0,50.3259162902832,50.834442138671875,0.1640625,0.125
