,epoch,iteration,train_loss,test_loss,train_acc,test_acc
0,0.0,0.0,65.90802764892578,63.227142333984375,0.1171875,0.1328125
1,0.0,50.0,31.150423049926758,30.092222213745117,0.7734375,0.796875
2,0.0,100.0,24.54137420654297,23.067920684814453,0.828125,0.8359375
3,0.0,150.0,18.622840881347656,22.224044799804688,0.9140625,0.8359375
4,0.0,200.0,15.244681358337402,16.119251251220703,0.9609375,0.9375
5,0.0,250.0,14.84389591217041,14.743446350097656,0.9375,0.90625
6,0.0,300.0,12.860548973083496,13.044158935546875,0.90625,0.8984375
7,0.0,350.0,12.846909523010254,14.472156524658203,0.921875,0.8828125
8,0.0,400.0,11.556350708007812,9.560929298400879,0.9296875,0.9453125
9,0.0,450.0,10.619172096252441,9.57966136932373,0.9375,0.9375
10,0.0,467.0,13.0266695022583,12.010663986206055,0.90625,0.90625
