,epoch,iteration,train_loss,test_loss,train_acc,test_acc
0,0.0,0.0,8562.9267578125,6996.4619140625,0.078125,0.0625
1,0.0,50.0,818.8572387695312,1036.81591796875,0.4765625,0.421875
2,0.0,100.0,524.3973388671875,572.9871215820312,0.6875,0.6796875
3,0.0,150.0,363.1028747558594,491.51348876953125,0.8046875,0.7265625
4,0.0,200.0,262.15679931640625,485.5341491699219,0.8203125,0.78125
5,0.0,250.0,367.08026123046875,116.96694946289062,0.875,0.8359375
6,0.0,300.0,50.322288513183594,397.83843994140625,0.90625,0.7578125
7,0.0,350.0,69.30030822753906,94.6534423828125,0.890625,0.875
8,0.0,400.0,115.97145080566406,60.99177551269531,0.875,0.921875
9,0.0,450.0,41.876590728759766,187.85482788085938,0.859375,0.8828125
10,0.0,467.0,107.60942077636719,117.92724609375,0.8984375,0.921875
